,epoch,training_loss,training_accuracy,validation_loss,validation_accuracy,last_lr
0,0,1.0246389283004376,0.570067428906479,0.9667842272158105,0.5844079718640094,4.1163908985147445e-05
1,1,0.9580252398776365,0.5983582527118148,0.9047613714113045,0.6008206330597889,4.4660895592033554e-05
2,2,0.9131340837240988,0.6096452653180885,0.8850923393703429,0.6107854630715123,5.047392749687183e-05
3,3,0.888454097224554,0.6180005863383172,0.8464553173793019,0.6354044548651817,5.8574681245763724e-05
4,4,0.8486818241884337,0.6310466138962181,0.9068776355818315,0.638335287221571,6.89236866742392e-05
5,5,0.8465078925674033,0.6316329522134272,1.0551732271944652,0.4935521688159437,8.147051922193936e-05
6,6,0.8409177756176704,0.6369099970683084,0.8069165645282964,0.6418522860492379,9.615404562156749e-05
7,7,0.8402670763762806,0.6336851363236587,0.8154515742137591,0.6277842907385698,0.00011290272176501257
8,8,0.8317581763263323,0.6405746115508648,0.8775033442104827,0.6283704572098476,0.00013163494129531984
9,9,0.8357978439058457,0.6396951040750513,0.8328533819663706,0.6594372801875733,0.00015225943322602696
10,10,0.829667903537521,0.6421870419231896,0.8969496981549794,0.6219226260257913,0.00017467570665050363
11,11,0.8226980720052828,0.6461448255643506,0.9396353716867051,0.5990621336459554,0.00019877454037448895
12,12,0.8228067912530493,0.6457050718264439,0.8789726567016817,0.6359906213364596,0.0002244385150861379
13,13,0.8219028791438376,0.6498094400469071,0.8339429748226023,0.6365767878077374,0.000251542585470629
14,14,0.8142176305258669,0.6467311638815597,0.8920001006070503,0.6201641266119577,0.0002799546894817572
15,15,0.8261600220109039,0.6454119026678393,0.8116263145578704,0.652989449003517,0.0003095363918018942
16,16,0.8273667157377815,0.6471709176194664,0.8495578523397725,0.6471277842907386,0.0003401435583551168
17,17,0.8174593218852613,0.6461448255643506,0.8367824631307497,0.6547479484173505,0.00037162705858700214
18,18,0.8140823137145069,0.649223101729698,0.9653984410611853,0.6365767878077374,0.00040383349208929643
19,19,0.8160730405257126,0.6490765171503958,0.8213084892818545,0.6424384525205158,0.0004366059360290473
20,20,0.8176002286110271,0.6496628554676048,0.7814981808835708,0.660609613130129,0.00046978470974041997
21,21,0.8082863041747179,0.6552330694810906,0.7757394886799462,0.6652989449003517,0.0005032081527537973
22,22,0.8267533455870781,0.6457050718264439,0.8250176002383931,0.6295427901524033,0.0005367134124712875
23,23,0.8204260571581008,0.6521547933157432,0.8120005469668792,0.6289566236811255,0.0005701372376507647
24,24,0.8171760420126847,0.6553796540603929,1.0786690449938265,0.6172332942555686,0.0006033167738322685
25,25,0.8212525234722875,0.648636763412489,0.7878609306647378,0.6576787807737398,0.0006360903568311174
26,26,0.8253749803481861,0.6489299325710935,0.9199630996825966,0.6283704572098476,0.0006682983004315179
27,27,0.8068433873851221,0.663441805922017,0.9473916704461834,0.6359906213364596,0.0006997836744427059
28,28,0.8199142713380398,0.6575784227499267,1.018574687967826,0.6131301289566237,0.0007303930693266131
29,29,0.8246076770522175,0.6574318381706244,0.7929876214035231,0.6758499413833529,0.0007599773436714845
30,30,0.824301734134201,0.6591908531222516,0.8331729175756573,0.6500586166471278,0.0007883923508694464
