,epoch,training_loss,training_accuracy,validation_loss,validation_accuracy,last_lr
68,68,0.7041159640725705,0.7125476399882732,0.8925778372486199,0.6652989449003517,0.0008765362268588734
69,69,0.7052572739505236,0.7093227792436235,0.7918761125902218,0.6711606096131302,0.0008665264698111694
70,70,0.7010348940552661,0.7178246848431545,0.6915092733093611,0.6963657678780774,0.0008561886237234784
71,71,0.7057882471889808,0.7140134857812958,0.7002788103619046,0.7145369284876905,0.0008455319423681343
72,72,0.6934474385298441,0.7165054236294341,0.6940472091767601,0.7121922626025792,0.0008345659649182163
73,73,0.697398328546973,0.7160656698915274,0.7467570720635712,0.6846424384525205,0.0008233005074086972
74,74,0.6914769942129297,0.7206097918498974,0.6868666929628477,0.7151230949589683,0.000811745653949763
75,75,0.6833387581886556,0.7223688068015245,1.1168453187484115,0.6676436107854631,0.0007999117477001673
76,76,0.6877133233286495,0.7156259161536206,0.7191030560596328,0.7004689331770223,0.0007878093816087053
77,77,0.6912943582159443,0.7247141600703606,0.7675532291950123,0.6811254396248535,0.0007754493889320882
78,78,0.6876854608657248,0.7257402521254764,0.7486427805767529,0.7022274325908558,0.0007628428335377126
79,79,0.6868789364247684,0.7214892993257109,0.8838379737360955,0.6735052754982415,0.0007500009999999999
80,80,0.6840764428121678,0.7214892993257109,0.6548045851281491,0.7174677608440797,0.0007369353834991743
81,81,0.6753886562049372,0.723834652594547,0.7435834129697971,0.6916764361078547,0.0007236576795315195
82,82,0.6802749750167525,0.723834652594547,0.6592720694586652,0.712778429073857,0.0007101797734403261
83,83,0.6725499488782477,0.7307241278217531,0.7563708763469146,0.6711606096131302,0.0006965137297768985
84,84,0.6644731620580561,0.724420990911756,0.6734017480300152,0.723915592028136,0.0006826717815011488
85,85,0.6591525868791459,0.728378774552917,0.6888717157899426,0.7045720984759671,0.0006686663190314402
86,86,0.6540829633048328,0.7383465259454706,0.6735197553740856,0.7186400937866354,0.0006545098791534849
87,87,0.6554924179926817,0.7376136030489593,0.6696358604699478,0.7180539273153576,0.0006402151337982227
88,88,0.6619622237484534,0.7335092348284961,0.6599782847156279,0.7297772567409144,0.0006257948786987268
89,89,0.659117670361159,0.7336558194077983,1.2800070909654409,0.6676436107854631,0.0006112620219362892
90,90,0.6516424355724276,0.738639695104075,0.6888329266523561,0.7116060961313013,0.0005966295723859409
91,91,0.6425420849667864,0.7390794488419818,0.6837060416569324,0.7168815943728019,0.0005819106280717459
92,92,0.6454137367644431,0.737467018469657,0.6604525312030162,0.7209847596717468,0.000567118364442296
93,93,0.6426416089268452,0.7450894165933744,0.6831117690937181,0.7133645955451349,0.0005522660225769001
94,94,0.6377600154824985,0.7421577250073292,0.6240702589399509,0.7479484173505275,0.0005373668973330249
95,95,0.6364148827600046,0.7401055408970977,0.6603570493136872,0.7233294255568582,0.0005224343254455967
96,96,0.6269907919901342,0.7458223394898856,0.6334601883172709,0.7373974208675264,0.0005074816735888177
97,97,0.6367014187307031,0.7395192025798886,0.7166572770787292,0.6934349355216881,0.0004925223264111823
98,98,0.6296220664857805,0.7434769862210495,0.8939562146437265,0.7004689331770223,0.0004775696745544034
99,99,0.6280606169394474,0.747141600703606,0.7358725838197214,0.6817116060961314,0.00046263710266697503
100,100,0.6193420061859627,0.7581354441512753,0.6705992759182473,0.7180539273153576,0.0004477379774230999
101,101,0.625593695200912,0.7468484315450015,0.6187009364541223,0.7450175849941383,0.00043288563555770405
102,102,0.6229046043920503,0.747727939020815,0.6303075968450567,0.7467760844079718,0.00041809337192825395
103,103,0.6111550562212593,0.7540310759308121,0.6338910296262359,0.7502930832356389,0.00040337442761405903
104,104,0.6098153860084614,0.7546174142480211,0.6613141631604919,0.731535756154748,0.00038874197806371076
105,105,0.6045287186992514,0.7565230137789505,0.645762298164446,0.7368112543962485,0.00037420912130127325
106,106,0.6052021341602043,0.7562298446203459,0.6489105269330327,0.7391559202813599,0.0003597888662017773
107,107,0.5940437775418682,0.7638522427440633,0.6771289664304271,0.712778429073857,0.0003454941208465151
108,108,0.6035928116694673,0.761360304895925,0.6099631644497163,0.7555685814771395,0.00033133768096855977
109,109,0.5982158878128467,0.7610671357373204,0.7261940957443376,0.7233294255568582,0.0003173322184988512
110,110,0.5982903106860561,0.7576956904133685,0.6159146700626521,0.746189917936694,0.00030349027022310155
111,111,0.5942750207597088,0.7670771034887129,0.6128535387384654,0.753810082063306,0.00028982422655967396
112,112,0.5938340387135368,0.7634124890061565,0.6757581474353392,0.7291910902696366,0.00027634632046848027
113,113,0.5825679504916802,0.7620932277924363,0.6203020470083668,0.7450175849941383,0.00026306861650082563
114,114,0.5804314190203478,0.7669305189094108,0.9496359722066456,0.7098475967174678,0.0002500030000000001
115,115,0.5812602680699631,0.7714746408677807,0.6060299681191708,0.7526377491207503,0.00023716116646228723
116,116,0.5764161222004115,0.7730870712401056,0.6027421151557534,0.757327080890973,0.0002245546110679117
117,117,0.5782077147163138,0.7735268249780123,0.6087554498616025,0.7549824150058617,0.00021219461839129468
118,118,0.5761350010609354,0.7691292875989446,0.5847698825325245,0.7661195779601406,0.00020009225229983247
119,119,0.5635793783104829,0.775579009088244,0.5986271303535765,0.7579132473622509,0.00018825834605023698
120,120,0.5596715926215363,0.7754324245089417,0.5934143107982761,0.7590855803048066,0.0001767034925913027
121,121,0.5657493594069524,0.7713280562884784,0.6287955607507042,0.7456037514654161,0.00016543803508178376
122,122,0.5541110591642391,0.7782175315156845,0.5951512245612016,0.7567409144196952,0.00015447205763186565
123,123,0.5579164524523613,0.7764585165640575,0.5936581879539758,0.7626025791324736,0.0001438153762765216
124,124,0.5570745259060325,0.7768982703019642,0.5987043302475638,0.7626025791324736,0.00013347753018883065
125,125,0.5526194504386552,0.7801231310466139,0.5898736672342731,0.7626025791324736,0.00012346777314112658
126,126,0.5531773655095152,0.7792436235708003,0.5846888689544807,0.7643610785463072,0.00011379506522161879
127,127,0.5474527132664913,0.78246848431545,0.5849789678351681,0.7655334114888629,0.00010446806481389881
128,128,0.5469380497705268,0.7829082380533567,0.5906950035520064,0.7526377491207503,9.549512084651507e-05
129,129,0.542048043902058,0.7903840515977719,0.6021942278634481,0.7532239155920282,8.688426531955123e-05
130,130,0.5454702241719206,0.7820287305775433,0.5901545263119348,0.7608440797186401,7.864320611489772e-05
131,131,0.5433562402500152,0.7877455291703312,0.587863149320115,0.7596717467760844,7.077932009665415e-05
132,132,0.5337735800598417,0.7899442978598652,0.5890083826580472,0.7655334114888629,6.32996465078364e-05
133,133,0.5383324285855009,0.786426267956611,0.5887444460937035,0.7620164126611958,5.6210880669300965e-05
134,134,0.5381724944879358,0.7873057754324245,0.5892600350405099,0.7637749120750293,4.9519367986526286e-05
135,135,0.5290385610859473,0.7897977132805629,0.5803456415814224,0.772567409144197,4.3231098269614797e-05
136,136,0.5261868300701089,0.7917033128114922,0.5824881421723092,0.7667057444314185,3.73517003716026e-05
137,137,0.5242514879306507,0.7930225740252126,0.5792817312695636,0.7637749120750293,3.1886437149872676e-05
138,138,0.5253211110961363,0.7911169744942832,0.5806856585834678,0.7620164126611958,2.6840200755185466e-05
139,139,0.5302217686780909,0.7889182058047494,0.5764126433856602,0.7690504103165299,2.2217508252541176e-05
140,140,0.5232280311618372,0.7925828202873058,0.5769690525699472,0.7661195779601406,1.8022497577794767e-05
141,141,0.5229618005635835,0.7903840515977719,0.5780636464165915,0.7643610785463072,1.4258923833642831e-05
142,142,0.5192345780244289,0.7965406039284667,0.5780450752024634,0.7655334114888629,1.0930155928298623e-05
143,143,0.5181358170208782,0.7943418352389329,0.5758793725078578,0.7661195779601406,8.039173559862363e-06
144,144,0.5205535510878729,0.7946350043975374,0.5771741685037177,0.7608440797186401,5.588564549088189e-06
145,145,0.5203613080575787,0.7965406039284667,0.5786890497590564,0.7667057444314185,3.580522522934006e-06
146,146,0.5190126145735265,0.7958076810319554,0.5789213721036631,0.7667057444314185,2.016844950968456e-06
147,147,0.5222095982555209,0.7946350043975374,0.5809427142702261,0.7655334114888629,8.989315363919581e-07
148,148,0.5225618586830993,0.7922896511287013,0.5800875895258131,0.761430246189918,2.277829631129057e-07
149,149,0.5168737338911016,0.7956610964526531,0.5767992160873704,0.7678780773739742,4e-09
