,epoch,training_loss,training_accuracy,validation_loss,validation_accuracy,last_lr
0,0,1.01675199695222,0.5804749340369393,1.01728899768201,0.5855803048065651,4.1147988022792003e-05
1,1,0.9519464196574475,0.5961594840222808,0.9175771356048226,0.6125439624853458,4.462976163203123e-05
2,2,0.8979080692479702,0.6115508648490179,0.8453545590637717,0.6248534583821805,5.0428453142785596e-05
3,3,0.8837072834245833,0.6177074171797127,0.9961873336945162,0.5879249706916765,5.851580017957969e-05
4,4,0.8636925683032729,0.6339783054822633,0.8293426235982709,0.6465416178194607,6.88523856363076e-05
5,5,0.8433814347751397,0.6421870419231896,0.9004044636891847,0.6354044548651817,8.138782979217013e-05
6,6,0.8363443315640743,0.6420404573438874,0.9926658576007186,0.5797186400937866,9.606103585855076e-05
7,7,0.8232364465120215,0.6459982409850483,0.8857071882535257,0.6154747948417351,0.00011280048776005427
8,8,0.8081039258966135,0.6499560246262093,0.8290116838665389,0.6424384525205158,0.00013152459869834562
9,9,0.7914478284143276,0.6666666666666666,0.8471110427505386,0.6219226260257913,0.00015214210879991696
10,10,0.8012000458990504,0.6545001465845793,0.7743147435529291,0.660609613130129,0.0001745525299096767
11,11,0.7948361739005136,0.6580181764878335,0.802578566851398,0.6348182883939039,0.0001986466353624725
12,12,0.7824592733446086,0.6641747288185282,0.7860027789929828,0.6459554513481829,0.00022430699234543766
13,13,0.785091350973963,0.662855467604808,0.8974099424072615,0.6277842907385698,0.0002514085342564702
14,14,0.780229330761836,0.6712107886250367,0.751514901449644,0.6799531066822978,0.00027981917026921154
15,15,0.7799024684133504,0.6656405746115509,0.8511936300524793,0.6553341148886284,0.00030940042913355273
16,16,0.7722463815731584,0.6757549105834066,0.7885870496804661,0.6594372801875733,0.00034000813407383487
17,17,0.7756945708740914,0.6760480797420111,0.7500327434237929,0.6652989449003517,0.00037149310549534063
18,18,0.767265416771322,0.6786866021694518,0.7936006160442044,0.6705744431418523,0.0004037018880741403
19,19,0.757854118231139,0.682204632072706,0.8856726684296397,0.5773739742086753,0.0004364774986865134
20,20,0.7550029012507548,0.6848431545001465,0.8716334231014409,0.6066822977725674,0.0004696601915325933
21,21,0.7653983134707549,0.6760480797420111,0.8994207414345333,0.6002344665885111,0.000503088236725083
22,22,0.752001353387992,0.6866021694517737,0.9069906990944571,0.64947245017585,0.0005365987085482604
23,23,0.7490447925458867,0.688507768982703,0.7534041720565849,0.686400937866354,0.0005700282795453584
24,24,0.7457810144241308,0.689680445617121,0.8027144850069026,0.6805392731535757,0.000603214016564001
25,25,0.7517670850990036,0.6857226619759601,1.0279455242235245,0.5785463071512309,0.0006359941748798283
26,26,0.7576015818262338,0.6842568161829375,0.7803909953984957,0.6740914419695193,0.0006682089865278181
27,27,0.7375329045632898,0.6971562591615362,0.82317361923902,0.6617819460726846,0.0006997014389990308
28,28,0.7388137488098167,0.698182351216652,0.7594856074798289,0.694021101992966,0.0007303180405074777
29,29,0.750169059584407,0.688507768982703,0.843288711897793,0.6459554513481829,0.0007599095680972537
30,30,0.7354707518863873,0.6942245675754911,0.8247780595127611,0.664126611957796,0.0007883317949437233
31,31,0.7420508322461334,0.6945177367340956,0.9663385433720256,0.6611957796014069,0.0008154461933039479
32,32,0.7374268231836452,0.6920257988859572,1.279463982665944,0.4630715123094959,0.0008411206096902259
33,33,0.732732571052058,0.6983289357959542,0.7581615373230204,0.6817116060961314,0.0008652299089760077
34,34,0.74502635573544,0.7005277044854882,0.7759329734625598,0.6652989449003517,0.0008876565842948556
35,35,0.7303546561904053,0.7024333040164175,0.9791773022409062,0.6623681125439624,0.0009082913297598548
36,36,0.7316304317879488,0.696423336265025,0.8020524436396144,0.6699882766705745,0.0009270335732120812
37,37,0.7317851132152717,0.7000879507475813,0.7721439549679773,0.6588511137162955,0.0009437919664015513
38,38,0.7210899167695517,0.697009674582234,0.8163570273243947,0.6664712778429074,0.0009584848302115527
39,39,0.7315877725462241,0.7063910876575784,0.8032205978283988,0.6629542790152403,0.0009710405527563629
40,40,0.7363717849392305,0.6977425974787452,0.7772172249215988,0.6822977725674091,0.0009813979384120605
41,41,0.733074434549359,0.6983289357959542,0.8458587699870013,0.6588511137162955,0.0009895065060792796
42,42,0.719705809092319,0.7069774259747874,0.7872577837175948,0.6629542790152403,0.0009953267352241976
43,43,0.7236213131895934,0.7065376722368807,0.7608723070948512,0.6852286049237983,0.00099883025849857
44,44,0.7278884146368004,0.6999413661682791,0.8624800222140823,0.686400937866354,0.001
45,45,0.7124094845646813,0.7097625329815304,0.837769636724926,0.6160609613130129,0.0009997762170368871
46,46,0.7188476901779913,0.7041923189680446,0.6958244996361548,0.7139507620164126,0.000999105068463608
47,47,0.7046307950416851,0.71298739372618,0.8027425343378208,0.6828839390386869,0.0009979871550490316
48,48,0.712332261880798,0.7014072119613016,0.7437187605837725,0.7010550996483002,0.000996423477477066
49,49,0.7117324866915825,0.7094693638229258,0.7848605634459018,0.6688159437280188,0.0009944154354509117
50,50,0.7107236464154297,0.7069774259747874,0.8142488009764749,0.686400937866354,0.0009919648264401376
51,51,0.7101864317616071,0.7080035180299032,0.7819745481223881,0.7010550996483002,0.0009890738440717015
52,52,0.7075025147442523,0.7104954558780416,0.9886514493477163,0.6330597889800703,0.0009857450761663572
53,53,0.7056739171450874,0.7119613016710642,1.0241376997996885,0.6822977725674091,0.0009819815024222052
54,54,0.7081823505568245,0.7094693638229258,0.7064324047193717,0.720398593200469,0.0009777864917474587
55,55,0.6977338196419789,0.712401055408971,0.829391375026837,0.675263774912075,0.0009731637992448144
56,56,0.7001307962123197,0.7147464086778071,0.7309408872655799,0.7075029308323564,0.0009681175628501272
57,57,0.712703425787789,0.7085898563471122,0.7355394727459826,0.6758499413833529,0.0009626522996283973
58,58,0.6960852789200844,0.7150395778364116,0.709170306273949,0.7086752637749121,0.000956772901730385
59,59,0.7019948795791666,0.7121078862503665,0.8999766878617746,0.5955451348182884,0.0009504846320134736
60,60,0.700726623218523,0.712401055408971,0.7228164510039344,0.6899179366940211,0.000943793119330699
61,61,0.6928967525448068,0.7201700381119907,0.6733957324329881,0.7180539273153576,0.0009367043534921636
62,62,0.6923673936643407,0.7191439460568748,0.8540770223523639,0.6582649472450176,0.0009292246799033457
63,63,0.6912522796520701,0.7191439460568748,0.7447683255669659,0.6992966002344666,0.0009213607938851022
64,64,0.6978488657454248,0.7176781002638523,0.6729814979004273,0.7121922626025792,0.0009131197346804487
65,65,0.686380484348097,0.7194371152154794,0.6912364799000873,0.7075029308323564,0.0009045088791534849
66,66,0.6842887462915406,0.7219290530636177,0.8234341296892512,0.6436107854630715,0.0008955359351861013
67,67,0.692855714685719,0.7185576077396658,0.705994896285,0.7010550996483002,0.0008862089347783812
68,68,0.6834754962020869,0.7289651128701261,0.6995755060197041,0.7110199296600235,0.0008765362268588734
69,69,0.6762996117273966,0.7253004983875696,0.6921289926536757,0.7080890973036342,0.0008665264698111694
70,70,0.6803398009480287,0.7308707124010554,0.7303951845219379,0.6928487690504103,0.0008561886237234784
71,71,0.6817882372919886,0.7160656698915274,0.725204936504923,0.7039859320046893,0.0008455319423681343
72,72,0.6722640007411025,0.7276458516564057,0.6864516048191022,0.7151230949589683,0.0008345659649182163
73,73,0.6687629136896595,0.7332160656698915,0.6798300619421642,0.723915592028136,0.0008233005074086972
74,74,0.6727178223459506,0.7250073292289652,0.7143847653063632,0.7092614302461899,0.000811745653949763
75,75,0.6602535231202203,0.7343887423043096,0.6649806517649088,0.7297772567409144,0.0007999117477001673
76,76,0.6719016503882317,0.7301377895045441,0.6905547722143417,0.7186400937866354,0.0007878093816087053
77,77,0.6636069471868942,0.7288185282908238,0.9328084305051063,0.6072684642438453,0.0007754493889320882
78,78,0.6669631939555011,0.7276458516564057,0.6718139364738956,0.7168815943728019,0.0007628428335377126
79,79,0.6631157000859579,0.7321899736147758,0.6682748161474678,0.7368112543962485,0.0007500009999999999
80,80,0.6597581098625577,0.7365875109938435,0.9927643936516112,0.6781946072684643,0.0007369353834991743
81,81,0.6580455326607625,0.7333626502491938,0.6773875698115314,0.7280187573270809,0.0007236576795315195
82,82,0.6562576008940401,0.7340955731457051,0.6662757273715378,0.7332942555685815,0.0007101797734403261
83,83,0.6480577428017289,0.7381999413661683,0.7885135365398939,0.652989449003517,0.0006965137297768985
84,84,0.6471318296063718,0.738053356786866,0.6815479407556451,0.7286049237983587,0.0006826717815011488
85,85,0.638357204448719,0.7445030782761654,0.9385295679393155,0.6887456037514654,0.0006686663190314402
86,86,0.6491446553245384,0.7370272647317502,0.6304121910477579,0.7438452520515827,0.0006545098791534849
87,87,0.6438481262512341,0.7398123717384931,0.7939107761852626,0.6869871043376319,0.0006402151337982227
88,88,0.6366748099661195,0.7443564936968631,0.6272954637531938,0.7450175849941383,0.0006257948786987268
89,89,0.6365738681459385,0.7450894165933744,0.6618547928011851,0.7373974208675264,0.0006112620219362892
90,90,0.64699705483731,0.7360011726766345,0.7291748601275061,0.6946072684642438,0.0005966295723859409
91,91,0.6348440526378221,0.742597478745236,0.7167294424415892,0.6975381008206331,0.0005819106280717459
