,epoch,training_loss,training_accuracy,validation_loss,validation_accuracy,last_lr
0,0,0.9932308476259897,0.5861917326297273,0.9288798065425922,0.6242672919109027,4.1147988022792003e-05
1,1,0.8925664018270593,0.6225447082966872,0.8503502831649109,0.61957796014068,4.462976163203123e-05
2,2,0.8246133274187688,0.6426267956610965,0.9679526247145283,0.6254396248534584,5.0428453142785596e-05
3,3,0.7655733663886917,0.6747288185282908,0.7559368744544939,0.6893317702227433,5.851580017957969e-05
4,4,0.7366475438449572,0.6889475227206098,0.7320632374160874,0.6934349355216881,6.88523856363076e-05
5,5,0.7304285403152114,0.6920257988859572,0.6757733543061707,0.7157092614302462,8.138782979217013e-05
6,6,0.7199195674597361,0.6973028437408385,0.7116267666447763,0.7086752637749121,9.606103585855076e-05
7,7,0.7036881665615908,0.7059513339196717,0.6997165104149374,0.7139507620164126,0.00011280048776005427
8,8,0.6862384222078729,0.7182644385810613,0.7017090455448781,0.6975381008206331,0.00013152459869834562
9,9,0.6900980619348344,0.7154793315743184,0.7155733457204186,0.6875732708089097,0.00015214210879991696
10,10,0.6850591608765747,0.7144532395192026,0.727839383682081,0.7104337631887456,0.0001745525299096767
11,11,0.691104017370644,0.7185576077396658,0.8486232327827955,0.5715123094958968,0.0001986466353624725
12,12,0.6712485239045147,0.7247141600703606,0.6669175759010271,0.7250879249706916,0.00022430699234543766
13,13,0.6683995695241348,0.7214892993257109,0.7723505768099536,0.701641266119578,0.0002514085342564702
14,14,0.6608310927047438,0.7326297273526825,0.6998682930489079,0.7063305978898007,0.00027981917026921154
15,15,0.6552073067844316,0.7330694810905892,0.7361593734197851,0.6887456037514654,0.00030940042913355273
16,16,0.6607594843904702,0.7336558194077983,0.6288558071411509,0.7438452520515827,0.00034000813407383487
17,17,0.6558414263062657,0.7351216652008209,0.8385360848162965,0.7075029308323564,0.00037149310549534063
18,18,0.6505723167500235,0.738639695104075,0.639727256432228,0.7368112543962485,0.0004037018880741403
19,19,0.648667347934441,0.7362943418352389,0.6267763502013641,0.7403282532239156,0.0004364774986865134
20,20,0.6482111444853507,0.7376136030489593,0.630441019082265,0.7467760844079718,0.0004696601915325933
21,21,0.6477240471503002,0.740838463793609,0.6418719845807567,0.735052754982415,0.000503088236725083
22,22,0.6371661091577758,0.7396657871591908,0.6842368804136726,0.7198124267291911,0.0005365987085482604
23,23,0.646663599089771,0.7430372324831428,0.6642333311743921,0.761430246189918,0.0005700282795453584
24,24,0.6329773721265779,0.7491937848138376,0.6003121755327178,0.7479484173505275,0.000603214016564001
25,25,0.6408340889175279,0.7398123717384931,1.3269853580738706,0.376905041031653,0.0006359941748798283
26,26,0.6320959765412737,0.7469950161243037,0.9358539329044704,0.5029308323563892,0.0006682089865278181
27,27,0.6244748901391232,0.7538844913515098,0.6522374619912151,0.7368112543962485,0.0006997014389990308
28,28,0.6317629625600861,0.7531515684549985,0.7396399312393886,0.7133645955451349,0.0007303180405074777
29,29,0.6222899796780307,0.7502198768689534,0.7216727938350173,0.67936694021102,0.0007599095680972537
30,30,0.6117629451298776,0.7582820287305776,0.7636125856379412,0.716295427901524,0.0007883317949437233
31,31,0.6088164663147067,0.7527118147170918,0.7493230098856292,0.7145369284876905,0.0008154461933039479
32,32,0.608179830484326,0.7543242450894166,0.6945580519377696,0.7397420867526378,0.0008411206096902259
33,33,0.6040188633986702,0.757988859571973,0.5737436020360323,0.768464243845252,0.0008652299089760077
34,34,0.6094727998812923,0.7557900908824392,0.6380163902833901,0.7403282532239156,0.0008876565842948556
35,35,0.5995742937960047,0.7600410436822046,0.7681755974871333,0.7280187573270809,0.0009082913297598548
36,36,0.6061427363532269,0.7515391380826737,0.5784996181272258,0.7801875732708089,0.0009270335732120812
37,37,0.5932310239830453,0.7644385810612724,0.686414983389945,0.7415005861664713,0.0009437919664015513
38,38,0.5948274712064895,0.7654646731163881,0.7548057605345392,0.7104337631887456,0.0009584848302115527
39,39,0.5926850013668605,0.7620932277924363,0.6031801558044004,0.7432590855803048,0.0009710405527563629
40,40,0.5869185537475534,0.7686895338610378,0.582633011296374,0.7708089097303634,0.0009813979384120605
41,41,0.5837466908284067,0.762532981530343,0.6209853543066894,0.7497069167643611,0.0009895065060792796
42,42,0.5742405382149103,0.7672236880680152,0.6668485799260604,0.7362250879249707,0.0009953267352241976
43,43,0.5880468009469517,0.7670771034887129,0.5657745337709872,0.7831184056271981,0.00099883025849857
44,44,0.5773982874845976,0.7661975960128995,0.5922966405207778,0.787221570926143,0.001
45,45,0.5624712649345118,0.776751685722662,0.7560970588977004,0.6570926143024619,0.0009997762170368871
46,46,0.5697149755108291,0.7730870712401056,0.589039962498552,0.7754982415005862,0.000999105068463608
47,47,0.5802586196245458,0.7638522427440633,0.7200711026420906,0.6764361078546307,0.0009979871550490316
48,48,0.567031193508217,0.7720609791849897,0.6882667730869191,0.7403282532239156,0.000996423477477066
49,49,0.5644045686728791,0.771621225447083,0.5670876743365844,0.772567409144197,0.0009944154354509117
50,50,0.5529205148449324,0.7795367927294049,0.6016280226243479,0.7508792497069168,0.0009919648264401376
51,51,0.5570912293869181,0.7789504544121958,0.7365859232642027,0.7473622508792497,0.0009890738440717015
52,52,0.5541586039947716,0.7789504544121958,0.9018309191131368,0.7209847596717468,0.0009857450761663572
53,53,0.5592154058778227,0.7805628847845206,0.7507873165649378,0.738569753810082,0.0009819815024222052
54,54,0.5467246376901944,0.7826150688947523,0.621915815234324,0.7397420867526378,0.0009777864917474587
55,55,0.5530347625764015,0.7829082380533567,0.6270918522602229,0.7415005861664713,0.0009731637992448144
56,56,0.5446117069671595,0.7829082380533567,0.5459219498553282,0.7713950762016413,0.0009681175628501272
57,57,0.5364084450494715,0.7849604221635884,0.5750196207170609,0.7766705744431418,0.0009626522996283973
58,58,0.5500886949651299,0.7789504544121958,0.617285482209844,0.7415005861664713,0.000956772901730385
59,59,0.5303442009171234,0.7878921137496335,0.5329045603032129,0.7889800703399765,0.0009504846320134736
60,60,0.5387310146831131,0.786426267956611,0.5371888252663025,0.794841735052755,0.000943793119330699
61,61,0.5169024437762048,0.7934623277631193,1.0007541051084243,0.4706916764361079,0.0009367043534921636
62,62,0.5161520897450946,0.7952213427147464,0.7126652086885146,0.7508792497069168,0.0009292246799033457
63,63,0.514963256774568,0.7981530343007915,0.5583906160429521,0.7848769050410317,0.0009213607938851022
64,64,0.5095942297732505,0.7977132805628848,0.5817756288076761,0.7661195779601406,0.0009131197346804487
65,65,0.5089614498968245,0.7950747581354441,0.5693683053027284,0.7831184056271981,0.0009045088791534849
66,66,0.5078124442571631,0.7952213427147464,0.539465393124264,0.7971864009378663,0.0008955359351861013
67,67,0.5042284398231294,0.7996188800938141,0.6307861563888273,0.7672919109026963,0.0008862089347783812
68,68,0.5035035867507212,0.8038698328935796,0.5718464250441593,0.7784290738569754,0.0008765362268588734
69,69,0.5038586161294595,0.7987393726180005,0.5962877453142146,0.779601406799531,0.0008665264698111694
70,70,0.5000710321884636,0.802990325417766,0.5568105200390743,0.7930832356389215,0.0008561886237234784
71,71,0.48429208332511625,0.8094400469070654,0.5691973376944923,0.7901524032825322,0.0008455319423681343
72,72,0.487865508345347,0.803576663734975,0.5989609614346539,0.7643610785463072,0.0008345659649182163
73,73,0.48842938218568294,0.806361770741718,0.5727808076499635,0.7801875732708089,0.0008233005074086972
74,74,0.4813963865139938,0.8081207856933451,0.6648051273361599,0.7790152403282532,0.000811745653949763
75,75,0.48492591322010054,0.8113456464379947,0.5517714813543791,0.7924970691676436,0.0007999117477001673
76,76,0.47295621258532394,0.8151568454998535,0.5421039957164461,0.7930832356389215,0.0007878093816087053
77,77,0.47369849656516594,0.8113456464379947,0.566796971653159,0.7831184056271981,0.0007754493889320882
78,78,0.4620260131635193,0.8185282908238053,0.5239757588013115,0.8100820633059789,0.0007628428335377126
79,79,0.46630003355493715,0.8133978305482263,0.6303771393240406,0.7754982415005862,0.0007500009999999999
80,80,0.46855218030951373,0.8116388155965992,0.6173274191434889,0.7866354044548651,0.0007369353834991743
81,81,0.45120949197884913,0.8192612137203166,0.5878243421194562,0.7924970691676436,0.0007236576795315195
82,82,0.45241280681609547,0.8170624450307827,0.5779864378579197,0.8001172332942555,0.0007101797734403261
83,83,0.46143959109226096,0.8167692758721783,0.5333342546245557,0.8042203985932005,0.0006965137297768985
84,84,0.44325558878361254,0.8246848431545002,0.5471985448426966,0.7942555685814772,0.0006826717815011488
85,85,0.4515846178735047,0.8243916739958956,0.6189038169342077,0.7854630715123095,0.0006686663190314402
86,86,0.4555382810268749,0.8194077982996189,0.5432630766528153,0.7966002344665886,0.0006545098791534849
