,epoch,training_loss,training_accuracy,validation_loss,validation_accuracy,last_lr
62,62,0.5664484699829273,0.7713280562884784,0.6048863804773597,0.7608440797186401,0.0009292246799033457
63,63,0.5594298924144431,0.7799765464673116,0.7287967919884086,0.6711606096131302,0.0009213607938851022
64,64,0.5488021433161208,0.7808560539431252,0.6822473558423667,0.7696365767878077,0.0009131197346804487
65,65,0.5517992179123267,0.7811492231017297,0.6663815994754626,0.7444314185228605,0.0009045088791534849
66,66,0.5534042619306369,0.78701260627382,0.5619439319876686,0.7749120750293084,0.0008955359351861013
67,67,0.5528966283141187,0.7884784520668425,0.6598465626432636,0.727432590855803,0.0008862089347783812
68,68,0.5468497216369497,0.7832014072119613,0.5939070643881141,0.7702227432590856,0.0008765362268588734
69,69,0.5516589095920316,0.7846672530049839,0.6716150238603389,0.6887456037514654,0.0008665264698111694
70,70,0.5486488943399135,0.7839343301084726,0.6747760936216062,0.7526377491207503,0.0008561886237234784
71,71,0.5359367551568736,0.785839929639402,0.6253144604799197,0.7655334114888629,0.0008455319423681343
72,72,0.535304736895353,0.7897977132805629,0.7236330524558618,0.6834701055099648,0.0008345659649182163
73,73,0.5440752202990606,0.786426267956611,0.5692707399061389,0.7848769050410317,0.0008233005074086972
74,74,0.5397462629303839,0.7892113749633538,0.9285423578858236,0.5832356389214537,0.000811745653949763
75,75,0.5194220709786741,0.7991791263559074,0.7568012898021398,0.6817116060961314,0.0007999117477001673
76,76,0.5315670961685035,0.7911169744942832,0.565030164064584,0.7895662368112544,0.0007878093816087053
77,77,0.5326176308110745,0.7918498973907945,0.5750797018845504,0.7784290738569754,0.0007754493889320882
78,78,0.5229927556006589,0.7925828202873058,0.569515607351435,0.7854630715123095,0.0007628428335377126
79,79,0.5204700735858793,0.7906772207563765,0.7674418276247916,0.6260257913247362,0.0007500009999999999
80,80,0.5181901768413466,0.79610085019056,0.7332677911063012,0.7069167643610785,0.0007369353834991743
81,81,0.516455455334506,0.7988859571973028,0.6150210066878642,0.7749120750293084,0.0007236576795315195
82,82,0.5167370160036302,0.8004983875696277,0.8412519304861357,0.6213364595545134,0.0007101797734403261
83,83,0.5087927672493252,0.8009381413075345,0.5557878540800437,0.787221570926143,0.0006965137297768985
84,84,0.509428541634447,0.7997654646731164,0.571058937526392,0.7889800703399765,0.0006826717815011488
85,85,0.5050606008797089,0.803576663734975,0.551094025827656,0.7754982415005862,0.0006686663190314402
86,86,0.5074863450176308,0.7994722955145118,0.5981116831512272,0.783704572098476,0.0006545098791534849
87,87,0.5030672115267494,0.8004983875696277,0.5598471868359609,0.7883939038686987,0.0006402151337982227
88,88,0.4847194611833998,0.8100263852242744,0.5548195276073107,0.768464243845252,0.0006257948786987268
89,89,0.4938284617580301,0.8079742011140428,0.6066977656320838,0.7825322391559203,0.0006112620219362892
90,90,0.49190254301068653,0.807534447376136,0.5589491131017803,0.783704572098476,0.0005966295723859409
91,91,0.4842129697096519,0.8116388155965992,0.6523297894462192,0.7667057444314185,0.0005819106280717459
92,92,0.47901778141098333,0.8126649076517151,0.6277266677211346,0.7854630715123095,0.000567118364442296
93,93,0.48052578587854966,0.8119319847552038,0.5416606623430464,0.7960140679953107,0.0005522660225769001
94,94,0.46948678812055217,0.8186748754031076,0.5418944265540572,0.7966002344665886,0.0005373668973330249
95,95,0.4679077517965329,0.8180885370858986,0.5595237359422033,0.8001172332942555,0.0005224343254455967
96,96,0.46891400578853076,0.8135444151275286,0.5429883288680319,0.7995310668229777,0.0005074816735888177
97,97,0.4586984463990591,0.8180885370858986,0.5999595074273497,0.7672919109026963,0.0004925223264111823
98,98,0.4539134889290641,0.819994136616828,0.5675001041690741,0.7971864009378663,0.0004775696745544034
99,99,0.4530999265224554,0.8258575197889182,0.6609470015533644,0.7790152403282532,0.00046263710266697503
100,100,0.462080763148898,0.8197009674582234,0.5336827429629434,0.7954279015240329,0.0004477379774230999
101,101,0.44136093711964863,0.826297273526825,0.559719691732145,0.7878077373974208,0.00043288563555770405
102,102,0.43750016001164826,0.8296687188507769,0.537241045538454,0.8042203985932005,0.00041809337192825395
103,103,0.43547183581895754,0.8282028730577543,0.5497348623706196,0.7960140679953107,0.00040337442761405903
104,104,0.4360970610644034,0.8301084725886837,0.5324410629859423,0.8042203985932005,0.00038874197806371076
105,105,0.4304283497288793,0.8284960422163589,0.5512299434940253,0.8024618991793669,0.00037420912130127325
106,106,0.4313373643958439,0.8339196716505424,0.5317241394366078,0.7966002344665886,0.0003597888662017773
107,107,0.421970142319698,0.8361184403400762,0.5895303720466417,0.7936694021101993,0.0003454941208465151
108,108,0.4127537288979609,0.8380240398710056,0.5881406472687984,0.8065650644783119,0.00033133768096855977
109,109,0.41715202355832165,0.8349457637056582,0.531370697239499,0.8065650644783119,0.0003173322184988512
110,110,0.403258960727931,0.8394898856640282,0.5213558221757761,0.8089097303634232,0.00030349027022310155
111,111,0.4085157945232285,0.8456464379947229,0.5305983509436023,0.8012895662368112,0.00028982422655967396
112,112,0.41334174795781226,0.837730870712401,0.5266337211987338,0.8036342321219226,0.00027634632046848027
113,113,0.40309715286722914,0.8435942538844914,0.5335171319465705,0.8077373974208675,0.00026306861650082563
114,114,0.3975358743868207,0.8412489006156553,0.6317674114444192,0.7960140679953107,0.0002500030000000001
115,115,0.3893968511260314,0.8496042216358839,0.5602137046011224,0.8071512309495897,0.00023716116646228723
116,116,0.3802362244627546,0.8488712987393726,0.559910480470199,0.8053927315357562,0.0002245546110679117
117,117,0.3827260244070907,0.85194957490472,0.5339928598504553,0.8030480656506448,0.00021219461839129468
118,118,0.37476331257673345,0.8545880973321607,0.5840291132471346,0.7831184056271981,0.00020009225229983247
119,119,0.3700422017988799,0.8550278510700674,0.5596644701250553,0.8001172332942555,0.00018825834605023698
120,120,0.3672479666928957,0.8531222515391381,0.5723412879606204,0.8089097303634232,0.0001767034925913027
121,121,0.36173063057044214,0.8563471122837878,0.5773733761008711,0.8048065650644783,0.00016543803508178376
122,122,0.3598180979630074,0.8582527118147171,0.5714749060789558,0.8118405627198124,0.00015447205763186565
123,123,0.3578887566535293,0.8573732043389035,0.6047754509577578,0.7878077373974208,0.0001438153762765216
124,124,0.3474177817765725,0.861624157138669,0.5833946286513965,0.8112543962485346,0.00013347753018883065
125,125,0.3511423606723678,0.8644092641454119,0.5619407791255647,0.8089097303634232,0.00012346777314112658
126,126,0.34113438073157987,0.8688068015244796,0.5767536260458397,0.7995310668229777,0.00011379506522161879
127,127,0.33707607362984005,0.8726180005863383,0.5564346323608653,0.8048065650644783,0.00010446806481389881
128,128,0.32222940655475973,0.8727645851656406,0.5917264483388675,0.7878077373974208,9.549512084651507e-05
129,129,0.32566029780056427,0.8726180005863383,0.5773560937935135,0.8053927315357562,8.688426531955123e-05
130,130,0.31190384913927227,0.8774552917033128,0.6079324030373049,0.8042203985932005,7.864320611489772e-05
131,131,0.3157635903610089,0.8762826150688947,0.5983016776032353,0.8065650644783119,7.077932009665415e-05
132,132,0.311288205550165,0.8796540603928467,0.5927488428626781,0.8065650644783119,6.32996465078364e-05
133,133,0.31387451565429914,0.877015537965406,0.6048855998521673,0.8077373974208675,5.6210880669300965e-05
134,134,0.3159697703499488,0.8784813837584287,0.5982816435946948,0.8100820633059789,4.9519367986526286e-05
135,135,0.2968963970627054,0.8811199061858692,0.6181037068926016,0.809495896834701,4.3231098269614797e-05
136,136,0.30225678139053036,0.8844913515098212,0.5978713160662411,0.809495896834701,3.73517003716026e-05
137,137,0.29949027023787933,0.8843447669305189,0.6031248485986122,0.8089097303634232,3.1886437149872676e-05
138,138,0.2989772211566974,0.8828789211374963,0.6053913726197317,0.809495896834701,2.6840200755185466e-05
139,139,0.2971984921610275,0.8831720902961009,0.59920053391915,0.8053927315357562,2.2217508252541176e-05
140,140,0.29707592741480604,0.8811199061858692,0.6040928327114893,0.8030480656506448,1.8022497577794767e-05
141,141,0.2942594459192454,0.8859571973028437,0.6088310911605115,0.8024618991793669,1.4258923833642831e-05
142,142,0.28533670956684465,0.8880093814130754,0.6140361449922515,0.8112543962485346,1.0930155928298623e-05
143,143,0.2829161592502812,0.8907944884198182,0.6191256086124765,0.8030480656506448,8.039173559862363e-06
144,144,0.28267832748248967,0.8910876575784228,0.6201943849133719,0.8048065650644783,5.588564549088189e-06
145,145,0.2886903409348384,0.885517443564937,0.6180752016175953,0.8089097303634232,3.580522522934006e-06
146,146,0.28342768637290344,0.890647903840516,0.6182640196639796,0.8053927315357562,2.016844950968456e-06
147,147,0.2922078316353591,0.886690120199355,0.6116393204311134,0.8124267291910903,8.989315363919581e-07
148,148,0.2906414114137578,0.8888888888888888,0.613609538967137,0.809495896834701,2.277829631129057e-07
149,149,0.27750521228132413,0.896364702433304,0.6146826790896838,0.8106682297772567,4e-09
