,epoch,training_loss,training_accuracy,validation_loss,validation_accuracy,last_lr
58,58,0.498429414849238,0.7991791263559074,0.6291862703152307,0.7438452520515827,0.009567729017303852
59,59,0.49386708554163317,0.7993257109352097,0.5445825713670268,0.7854630715123095,0.009504846320134737
60,60,0.49975468973650744,0.7969803576663735,0.5353381358794562,0.7942555685814772,0.00943793119330699
61,61,0.5037821467252673,0.7955145118733509,0.6645043321119802,0.746189917936694,0.009367043534921637
62,62,0.487099442356879,0.802990325417766,0.6162838088250244,0.7672919109026963,0.009292246799033458
63,63,0.4941873545260137,0.8012313104661389,0.7399445882575872,0.6219226260257913,0.009213607938851023
64,64,0.4881400177116025,0.8053356786866022,0.5809578531861724,0.772567409144197,0.009131197346804489
65,65,0.4954708963152042,0.8010847258868367,0.6482707573688323,0.7596717467760844,0.00904508879153485
66,66,0.4793126042970497,0.8057754324245089,0.674021230283404,0.7373974208675264,0.008955359351861014
67,67,0.4783222087489933,0.806361770741718,0.5655211260212544,0.7848769050410317,0.008862089347783814
68,68,0.48073943864911295,0.8026971562591615,0.5686579128292772,0.7924970691676436,0.008765362268588735
69,69,0.47897795179099223,0.807534447376136,0.5585507141188188,0.7790152403282532,0.008665264698111694
70,70,0.48183381836178785,0.8091468777484608,0.6153517202643409,0.7520515826494725,0.008561886237234785
71,71,0.4779812314055316,0.8054822632659044,0.6325658474549878,0.7397420867526378,0.008455319423681345
72,72,0.4725444851663238,0.8100263852242744,0.5991639076335769,0.7708089097303634,0.008345659649182165
73,73,0.46951465694410155,0.8147170917619466,0.6578772548773923,0.7409144196951934,0.008233005074086974
74,74,0.47005676330271723,0.8144239226033422,0.5473654334109106,0.7895662368112544,0.008117456539497631
75,75,0.47396437033499766,0.8041630020521842,0.5837570156329961,0.7889800703399765,0.007999117477001674
76,76,0.46327168664181556,0.8136909997068308,0.5695278618707467,0.7801875732708089,0.007878093816087055
77,77,0.47282255109158194,0.8098798006449721,0.5375204178191293,0.794841735052755,0.007754493889320884
78,78,0.4614126825788719,0.8189680445617121,0.5226762108548445,0.7889800703399765,0.007628428335377127
79,79,0.4656954025180764,0.8155965992377602,0.5586102233123108,0.7719812426729191,0.00750001
80,80,0.4573776812121442,0.8125183230724128,0.5786869450442816,0.787221570926143,0.007369353834991744
81,81,0.4527858985777441,0.8176487833479917,0.5721910898109673,0.7778429073856975,0.007236576795315196
82,82,0.4563271066234525,0.8221929053063618,0.5687507861943485,0.783704572098476,0.007101797734403262
83,83,0.448912287529037,0.8183817062445031,0.5457010904691703,0.7919109026963658,0.006965137297768985
84,84,0.4479865602246829,0.8204338903547347,0.5414010212262099,0.7895662368112544,0.006826717815011489
85,85,0.44090433240950333,0.8249780123131046,0.5475472577291804,0.7831184056271981,0.006686663190314403
86,86,0.4439014603458378,0.8232189973614775,0.5557984644055786,0.783704572098476,0.00654509879153485
87,87,0.4313644281635184,0.8311345646437994,0.5412086884623256,0.7913247362250879,0.006402151337982227
88,88,0.43203027296087254,0.8270301964233363,0.5179339550863536,0.8030480656506448,0.006257948786987268
89,89,0.4310792392036217,0.8283494576370566,0.641751217464769,0.7444314185228605,0.0061126202193628925
90,90,0.43342894256307174,0.8273233655819408,0.5854550993805893,0.772567409144197,0.005966295723859411
91,91,0.43110947813745887,0.8304016417472881,0.5839276291770644,0.7737397420867527,0.00581910628071746
92,92,0.4306926327833714,0.8295221342714746,0.5569812661737797,0.7895662368112544,0.005671183644422961
93,93,0.4225525718670512,0.8282028730577543,0.5697624452787715,0.779601406799531,0.005522660225769002
94,94,0.4244726625522607,0.8309879800644973,0.5431138603726418,0.7936694021101993,0.0053736689733302504
95,95,0.4233697927075025,0.8333333333333334,0.5345813723200231,0.809495896834701,0.005224343254455968
96,96,0.4070585439436529,0.8359718557607739,0.5775923399475227,0.7989449003516998,0.005074816735888178
97,97,0.4164343272895276,0.8374377015537965,0.7303386905688054,0.7280187573270809,0.004925223264111823
98,98,0.4248128960695968,0.830255057167986,0.5419997129881927,0.7960140679953107,0.004775696745544034
99,99,0.4082292040765757,0.8343594253884491,0.5202309610485891,0.809495896834701,0.00462637102666975
100,100,0.415885195009382,0.8374377015537965,0.5138636328550743,0.8141852286049238,0.004477379774230999
101,101,0.40829835471712717,0.8424215772500733,0.5684760159093358,0.7801875732708089,0.004328856355577041
102,102,0.40566527913372313,0.8400762239812372,0.5484455169854382,0.8036342321219226,0.00418093371928254
103,103,0.403661170407007,0.836558194077983,0.5375450485127193,0.7966002344665886,0.00403374427614059
104,104,0.3927414256503805,0.8431545001465846,0.537275223561496,0.8018757327080891,0.003887419780637108
105,105,0.39528819399647475,0.8474054529463501,0.53316537192111,0.7936694021101993,0.003742091213012733
106,106,0.393394568455041,0.8430079155672823,0.5808469521063014,0.7889800703399765,0.003597888662017773
107,107,0.3973297369476638,0.842274992670771,0.5384233412261864,0.8024618991793669,0.003454941208465151
108,108,0.3808445413068605,0.8482849604221636,0.6744924782309135,0.723915592028136,0.0033133768096855983
109,109,0.39034615474969053,0.8450600996775139,0.5640357553889016,0.7924970691676436,0.0031733221849885125
110,110,0.37830921167923326,0.8522427440633246,0.5388218482731375,0.8007033997655334,0.003034902702231016
111,111,0.3849527596623553,0.8479917912635591,0.5933558589408714,0.783704572098476,0.00289824226559674
112,112,0.36844789398202304,0.8560539431251832,0.578054430686016,0.7930832356389215,0.002763463204684803
113,113,0.3745655116797961,0.8501905599530929,0.5616123049507946,0.7819460726846424,0.0026306861650082568
114,114,0.3677976109596405,0.8538551744356494,0.5834096638007572,0.7936694021101993,0.0025000300000000016
115,115,0.36052885900159554,0.8541483435942538,0.5537967707389684,0.8030480656506448,0.0023716116646228724
116,116,0.3571871235481772,0.8576663734975081,0.5750580414308613,0.8030480656506448,0.002245546110679117
117,117,0.35300946362345004,0.8619173262972736,0.5486229288130824,0.7989449003516998,0.002121946183912947
118,118,0.3549270511232699,0.8544415127528584,0.5989999906678551,0.7801875732708089,0.0020009225229983252
119,119,0.35485338085699347,0.8591322192905306,0.5635980215679159,0.7907385697538101,0.00188258346050237
120,120,0.34818694971412273,0.8633831720902961,0.6468782091266525,0.7579132473622509,0.0017670349259130268
121,121,0.3422205532376489,0.8651421870419231,0.5839258597296819,0.8001172332942555,0.0016543803508178377
122,122,0.33823146877034393,0.8701260627381999,0.5438010616780445,0.8100820633059789,0.0015447205763186565
123,123,0.3316824912186139,0.871885077689827,0.6312875332614322,0.7960140679953107,0.001438153762765216
124,124,0.33530891015011693,0.8686602169451774,0.5482464271651063,0.8153575615474795,0.0013347753018883065
125,125,0.32389281368594613,0.8748167692758722,0.5905431882507776,0.7936694021101993,0.0012346777314112658
126,126,0.3250492810154548,0.8748167692758722,0.591788362681097,0.7895662368112544,0.001137950652216188
127,127,0.3190548246695268,0.8704192318968045,0.5469718265225991,0.8106682297772567,0.0010446806481389883
128,128,0.31616920747826155,0.8768689533861038,0.5922271596029802,0.798358733880422,0.0009549512084651508
129,129,0.2991714566395591,0.8831720902961009,0.5885657347380626,0.7971864009378663,0.0008688426531955123
130,130,0.3034923929372724,0.8841981823512166,0.560121073917096,0.8007033997655334,0.0007864320611489773
131,131,0.30378038497552673,0.8806801524479625,0.5763515033448008,0.8118405627198124,0.0007077932009665415
132,132,0.29647448969111,0.8828789211374963,0.5812725404152976,0.8030480656506448,0.0006329964650783641
133,133,0.2998790802039278,0.8862503664614483,0.5933417862702646,0.8042203985932005,0.0005621088066930097
134,134,0.2881636242298953,0.8878627968337731,0.5726570708530869,0.8007033997655334,0.0004951936798652628
135,135,0.28393291518402325,0.890061565523307,0.5639532294390769,0.8165298944900352,0.00043231098269614797
136,136,0.2846321066002173,0.8902081501026092,0.5930981497342533,0.8048065650644783,0.000373517003716026
137,137,0.2759002143513314,0.8896218117854002,0.574417762746565,0.813599062133646,0.0003188643714987268
138,138,0.27790109790933687,0.8924069187921431,0.5833400367362838,0.805978898007034,0.0002684020075518547
139,139,0.26628786559609574,0.8946056874816769,0.5835200338542531,0.809495896834701,0.0002221750825254118
140,140,0.27059780199728345,0.8982703019642334,0.5899133146647692,0.8083235638921453,0.00018022497577794772
141,141,0.269122755246161,0.896951040750513,0.5849009436431831,0.809495896834701,0.00014258923833642832
142,142,0.2565545575407655,0.900322486074465,0.5846936306179199,0.8106682297772567,0.00010930155928298625
143,143,0.2635955170377962,0.8978305482263266,0.5839983956126228,0.8118405627198124,8.039173559862365e-05
144,144,0.2619590292540298,0.9020815010260921,0.5796328746699504,0.8112543962485346,5.588564549088189e-05
145,145,0.25089639929409635,0.9035473468191146,0.5788926812367031,0.8118405627198124,3.580522522934006e-05
146,146,0.25247420945918236,0.9038405159777192,0.5831184394893445,0.8083235638921453,2.0168449509684565e-05
147,147,0.25773474723493833,0.9010554089709762,0.583058871005652,0.8112543962485346,8.989315363919581e-06
148,148,0.2482739424065948,0.9047200234535326,0.5831669633651255,0.8130128956623681,2.277829631129057e-06
149,149,0.25773691647005936,0.9007622398123717,0.5829560262307193,0.8130128956623681,4e-08
